global_step,episodic_return_mean,episodic_return_std
999,-340.7432037353516,104.17125457865276
1999,-295.6828125,66.03381888083962
2999,-290.6613830566406,111.24334200759284
3999,-274.98607177734374,55.59683165031813
4999,-268.46399841308596,60.27006680681706
5999,-253.82703552246093,32.88980157378068
6999,-195.96034240722656,78.49097434422029
7999,-244.46504821777344,50.03058110962925
8999,-239.18858337402344,18.28332368330913
9999,-163.38436889648438,69.92214687369345
10999,-76.63645162582398,74.96974329506725
11999,128.6879135131836,173.7093352314058
12999,338.58331604003905,93.04151885059164
13999,1089.4626953125,353.8573472546654
14999,1801.0557373046875,225.85781073485572
15999,1739.25546875,486.85009859630634
16999,2453.047509765625,267.5110649265933
17999,2927.422216796875,139.1145185305798
18999,3073.986181640625,108.040145211485
19999,3066.88154296875,542.3636659982741
20999,3396.95078125,292.42772552669385
21999,3692.42373046875,91.34108720874096
22999,3560.434765625,522.5326998125341
23999,3450.0518310546877,1111.3826042338394
24999,3689.3869140625,1088.604778280412
25999,4368.441015625,156.67864060598117
26999,4390.1396484375,169.05308868499768
27999,4658.30205078125,81.24379056507973
28999,4819.5703125,181.31124317216174
29999,4928.250390625,82.34752797062627
30999,4896.47490234375,267.04391313907183
31999,4963.36455078125,323.84814751834233
32999,3849.512548828125,1496.9726447535359
33999,5066.5205078125,311.0484446171656
34999,5414.534765625,353.6264450015941
35999,5458.74658203125,453.4001793385249
36999,5468.86796875,387.49668055282837
37999,5646.73974609375,340.38810648877956
38999,5087.25947265625,829.6222434234803
39999,5687.32919921875,453.3615961345119
40999,5684.10166015625,392.5905257307116
41999,5819.17373046875,365.78451751636595
42999,5412.155615234375,1156.1130458291675
43999,5982.71708984375,514.2149308783493
44999,6010.38994140625,541.8842730009741
45999,6161.33369140625,630.5670139824275
46999,6174.34951171875,657.6944581718644
47999,6312.00986328125,617.5862124221533
48999,6434.3734375,840.5544572052944
49999,6296.04599609375,762.0554362627328
50999,5009.152392578125,1173.050283489776
51999,6499.30322265625,642.1291466586302
52999,6515.63740234375,619.1118967872477
53999,6654.330859375,674.1647298689591
54999,6666.5224609375,654.5835337620296
55999,6750.35712890625,773.6944967390712
56999,6876.94423828125,770.627618324392
57999,6949.19345703125,806.6751713101187
58999,6819.62275390625,867.1675935048379
59999,7040.099609375,800.6984094427559
60999,6923.6765625,738.3691258580972
61999,7090.0173828125,764.3699262964724
62999,6973.2263671875,656.5977353631687
63999,7201.6123046875,859.4286971747658
64999,7197.50625,754.3649096244038
65999,7239.1208984375,955.2475073351131
66999,7250.46044921875,835.300874254675
67999,7262.75185546875,739.7646380198956
68999,7323.08701171875,697.0577798089902
69999,7372.26416015625,972.2573447493223
70999,7541.82783203125,923.5968019203353
71999,7423.5935546875,877.3572445643442
72999,7609.155078125,868.9442165129499
73999,7623.85771484375,911.7287593307464
74999,7515.80498046875,896.4077555674994
75999,7626.99892578125,858.184142046329
76999,7783.22939453125,1025.0447905607423
77999,7796.6845703125,1043.0344246749003
78999,7832.37802734375,994.5440581141581
79999,7813.4173828125,949.2080988472052
80999,8018.91806640625,1117.7459028984342
81999,7903.222265625,913.8286397308938
82999,7864.31611328125,1038.2863104836388
83999,7939.7125,960.4615093469708
84999,6701.371875,2743.7205808614553
85999,8068.65732421875,981.0045729945859
86999,8148.18408203125,1053.514291507181
87999,8142.969921875,1233.3525516686898
88999,7999.58076171875,1002.1141016916093
89999,8116.658984375,946.5778296238209
90999,8180.89404296875,1120.302060255795
91999,8378.196875,1020.9918101001123
92999,8301.50380859375,1120.186845501555
93999,8318.5775390625,989.2179789012603
94999,8329.81162109375,1129.0529935898044
95999,8303.65517578125,1022.1686695513956
96999,8424.99345703125,1017.4185893481575
97999,8421.25244140625,1044.1626161566371
98999,8348.8388671875,931.8228441199904
99999,8422.508203125,1059.760138532561
100999,8283.11181640625,1091.8445384349152
101999,8453.87470703125,1065.3131429787506
102999,8511.353515625,1064.7073912395074
103999,8708.039453125,1069.4388707446453
104999,8649.777734375,924.9161971626174
105999,8489.527734375,1029.3426142432368
106999,8668.475,1108.6093014349779
107999,8612.65546875,983.4376645306357
108999,8622.11904296875,1102.1342593353418
109999,8820.69072265625,1111.216868221563
110999,8716.33916015625,1026.8618669168836
111999,8795.69267578125,978.3173201919021
112999,8319.09853515625,1415.5387937417029
113999,8798.6796875,1102.0355702430052
114999,8865.03544921875,1124.750582332914
115999,8739.99169921875,1051.334921687482
116999,8659.4591796875,1039.5603076397551
117999,8793.3,941.7741348044709
118999,8879.15908203125,1089.0894216526892
119999,8672.25341796875,1032.2577470309018
120999,8877.1599609375,946.0676067260889
121999,8927.201171875,998.3716194648675
122999,8835.96943359375,1047.4045763729405
123999,9023.56572265625,1068.1881230305053
124999,8898.15927734375,1035.0140657362201
125999,8971.87353515625,1016.1655803163964
126999,8955.59404296875,1024.0104060529795
127999,9068.23076171875,1142.2834096892839
128999,9044.4232421875,1031.2608443903728
129999,9009.6626953125,1001.2683343144697
130999,9118.62705078125,1093.3881889511786
131999,9143.11396484375,1201.5778405327555
132999,8947.98017578125,1064.3735977400875
133999,9104.69404296875,1144.0379036353543
134999,8878.6310546875,1008.0946649766112
135999,9142.24482421875,1119.1986633825193
136999,9169.926953125,1104.5318653092174
137999,9157.9412109375,1097.8898583264895
138999,9142.136328125,1055.7877313310066
139999,9217.0529296875,1057.9836494985893
140999,9222.752734375,1175.0706543598694
141999,9274.13984375,1092.4393563255549
142999,9174.25673828125,1066.0570966394287
143999,9125.3234375,1124.9831659136487
144999,9274.4529296875,1042.8195732814472
145999,9221.424609375,1050.7501617216228
146999,7977.05888671875,3052.380498165998
147999,9305.31953125,1049.0951558056256
148999,9125.1,959.0793076505292
149999,9351.3630859375,1014.1753626871746
150999,9199.41044921875,1005.13288619114
151999,9308.39111328125,1012.4346419425415
152999,9254.73681640625,1092.2556299221226
153999,9324.41982421875,1062.7369915963347
154999,9301.027734375,1132.9932687321402
155999,9333.13310546875,1073.1199857838192
156999,9332.0181640625,1013.0777264344489
157999,9318.4455078125,1053.0655989401048
158999,9493.2912109375,1184.241826251674
159999,9353.46513671875,1009.4238820508053
160999,9362.5009765625,1197.4792916423874
161999,9407.8990234375,1057.0973559214704
162999,9414.968359375,1055.0945342371285
163999,9492.2755859375,1000.4127552905494
164999,9412.58173828125,1058.22779061585
165999,9332.36826171875,1095.3672905279589
166999,9404.70986328125,1049.4040589493093
167999,9413.6962890625,868.206252736527
168999,9408.3796875,1040.3695504507284
169999,9483.51103515625,1066.6007344404682
170999,9445.2646484375,956.749042429967
171999,9511.24775390625,897.6679280880271
