global_step,episodic_return_mean,episodic_return_std
999,-220.83641357421874,50.0316620010906
1999,-287.520947265625,78.92503488157028
2999,-275.0834106445312,40.64924181660493
3999,-251.46912841796876,53.356276181942796
4999,-270.9931121826172,70.51384337189224
5999,-284.6460662841797,92.92987520495163
6999,-255.4123077392578,60.65894376723008
7999,-278.7020324707031,81.71809015900332
8999,-263.79876098632815,94.42546960924041
9999,-296.5710388183594,74.09139164797945
10999,-369.9513000488281,25.766369798664336
11999,-333.1135314941406,25.193453428888546
12999,-287.0004821777344,53.52548054096912
13999,-375.7801879882812,121.69110994817117
14999,-229.24551391601562,102.50690343405032
15999,-262.22435302734374,43.68464703937353
16999,-314.77724304199216,54.33687442118967
17999,-278.7617462158203,86.84159306170223
18999,-185.38371887207032,43.05541549750364
19999,-282.22553100585935,64.34650715235553
20999,-306.93500061035155,37.99290486117344
21999,-218.6755340576172,56.902454500767035
22999,-278.6585296630859,44.070565943230946
23999,-258.765380859375,72.72575204483321
24999,-258.54530029296876,54.587153836458754
25999,-460.50079345703125,43.942204994732705
26999,-469.99778442382814,52.93658997955748
27999,-512.2090087890625,15.513919964989068
28999,-516.0405883789062,33.408918847426726
29999,-522.9326110839844,32.3945624278351
30999,-474.86931762695315,43.408542862876345
31999,-435.82463989257815,95.34203582903773
32999,-283.51380767822263,133.61447302060125
33999,-413.20762329101564,201.1019026679401
34999,-408.3940734863281,157.52063214903902
35999,-286.0853218078613,222.53661170170747
36999,77.68163061141968,266.6019333973716
37999,289.4214233398437,768.264114623531
38999,437.05413513183595,724.0883494791083
39999,903.4811561584472,963.262470004572
40999,1115.7225952148438,590.9362718005276
41999,1464.239239501953,893.6409296844502
42999,1078.4966400146484,876.5285169845829
43999,999.62138671875,652.0458071037982
44999,1438.0250701904297,770.2181842263464
45999,1635.7099884033203,794.7425150626294
46999,747.2615699768066,818.5661878518863
47999,1141.755841064453,945.2580816492998
48999,1990.6888427734375,644.0733877506273
49999,1281.1584503173829,916.8407566106846
50999,2207.0447021484374,350.03812315117113
51999,1988.2283142089843,1149.9797479275337
52999,2097.169958496094,841.8588043891972
53999,2742.659423828125,216.58237967624893
54999,2656.7080078125,231.48411427983032
55999,2941.979345703125,256.32850258799573
56999,2076.4602783203127,948.3031407266105
57999,2249.384370422363,1254.7942075984358
58999,2915.84541015625,635.4792030392148
59999,3032.4408203125,332.8365037242159
60999,2984.90966796875,258.4355683741865
61999,2768.0021728515626,1027.0945723422496
62999,2879.19501953125,915.4268476600935
63999,3165.815673828125,218.75295156111605
64999,3139.016357421875,512.6801422530316
65999,2817.449639892578,1164.2483964072758
66999,3387.593505859375,317.4666430837772
67999,3054.6265625,831.5335539136158
68999,3042.7663330078126,884.6815887594812
69999,3515.081591796875,411.7181604168313
70999,3222.5821533203125,650.444789179782
71999,2568.895123291016,1544.698822340354
72999,3646.609814453125,304.7415278953005
73999,3657.374267578125,146.23033875761374
74999,2703.075579833984,1296.3461194560653
75999,3849.060302734375,255.54737649819995
76999,3200.7834716796874,1223.1770916830144
77999,3864.93544921875,197.27128362242948
78999,3894.615576171875,193.45544977374766
79999,4046.346728515625,241.5522854902567
80999,3232.215087890625,1283.324082390246
81999,3955.45908203125,204.4486817792515
82999,4089.410888671875,223.1886360854197
83999,4073.96025390625,239.63925647798257
84999,4077.453857421875,188.25096063881716
85999,3591.5139892578127,1392.2134833443786
86999,3898.2572265625,650.7160708352737
87999,4047.35498046875,223.1295640419341
88999,4174.376513671875,227.78779059766632
89999,4204.278369140625,105.77660582884828
90999,4271.301953125,68.86967573172916
91999,3935.848291015625,436.7572173195234
92999,3514.1189880371094,1554.971108225117
93999,4299.20791015625,155.67583665820516
94999,4482.56845703125,129.28165668773056
95999,3043.876025390625,1884.6361870852104
96999,4417.06357421875,364.835151779821
97999,4155.8109375,469.2752113229275
98999,4540.255078125,113.46973833641756
99999,4617.23427734375,121.56493324782541
100999,4541.55380859375,140.73859960667036
101999,4654.0365234375,221.51981888973745
102999,4694.0513671875,172.13715300956812
103999,4657.4556640625,203.16512762215388
104999,4719.87490234375,138.46387274725348
105999,4708.205859375,270.52239974587496
106999,4801.0119140625,232.64827764715125
107999,4949.56767578125,198.1531045446211
108999,4181.190014648438,1252.5483268530265
109999,4645.16435546875,324.69414453084704
110999,4914.52734375,129.47408904885614
111999,4815.72177734375,289.6485699738995
112999,4950.8919921875,188.24600559024293
113999,3271.9179458618164,2038.666478146102
114999,4875.181640625,437.07825257737863
115999,4459.628271484375,718.8746543719874
116999,4027.3327026367188,1885.3010465902282
117999,4906.37705078125,190.85186257076867
118999,5064.482421875,405.4914416371926
119999,5004.727734375,379.4645606395319
120999,5149.5537109375,219.86601289856196
121999,3298.290625,2173.233924378965
122999,4967.84189453125,344.40714086753985
123999,4888.77841796875,770.8472297281178
124999,4969.21201171875,468.6750200057436
125999,5022.04326171875,473.9791529166024
126999,4721.428295898438,1394.62274493175
127999,5187.05107421875,204.11958693321628
128999,5292.8443359375,290.62662689088336
129999,5191.9849609375,107.45178515032842
130999,4665.9512939453125,1405.2715207402075
131999,3795.0888793945314,2163.413922406981
132999,4716.834497070313,1451.104075630734
133999,4740.400415039063,1445.0051972682513
134999,4834.314282226563,1500.5881141560649
135999,4707.121606445313,1428.702886384799
136999,4767.5772705078125,1459.684065193928
137999,4750.015454101563,1453.419575934202
138999,4770.835473632813,1475.0681237444958
139999,4734.803930664062,1466.763105291094
140999,4017.8762939453127,1779.0144683095152
141999,4909.793383789062,1541.6398451523532
142999,4789.630102539062,1471.9914513111348
143999,4904.113696289062,1528.123839399095
144999,5012.899633789062,1600.8996682022137
145999,4982.1729736328125,1576.4760185262992
146999,4844.9854736328125,1508.6080475641938
147999,5011.909399414062,1585.2071748514304
148999,5041.113305664063,1611.764349351861
149999,5020.441723632813,1604.167109490943
150999,4980.237817382813,1575.2945193482108
151999,5030.408032226563,1631.4023707832937
152999,4498.033422851562,1846.545776142574
153999,5054.9942626953125,1639.7757139535731
154999,5043.1148681640625,1613.0091073032322
155999,5063.271899414062,1624.074415202066
156999,5090.272875976562,1633.65731319215
157999,5188.603735351562,1696.3740381214513
158999,4745.856762695313,1539.2179583371087
159999,5194.031958007812,1689.1678814156182
160999,5219.590747070312,1710.2467695652622
161999,5160.798266601562,1679.2693899072717
162999,5322.238598632813,1785.0649032247893
163999,5249.9083251953125,1728.3892697983574
164999,5276.4595947265625,1736.9719401271739
165999,5216.238989257812,1705.3706055460277
166999,5212.442211914063,1727.8441435483367
167999,5233.938012695313,1719.6013757798064
168999,5276.236547851562,1759.2961227192327
169999,5276.0469970703125,1754.3372503764526
170999,5325.570727539062,1749.4827299679455
171999,5213.992602539062,1705.027636206244
172999,5415.713793945312,1837.527179104918
173999,5426.832934570312,1833.074505083259
174999,5353.754125976562,1774.813066333558
175999,5318.4346923828125,1806.1705140835647
176999,5392.9527587890625,1787.4125464764652
177999,5437.441430664063,1820.0159753946923
178999,5372.803540039063,1820.4310656934813
179999,5530.1505126953125,1912.4787729839159
180999,5536.414477539062,1909.1528837988744
181999,5485.490161132812,1877.2203268853264
182999,5514.769360351563,1863.641196127375
183999,5511.387133789062,1884.5900716855303
184999,5492.381762695312,1845.1921911432657
185999,5499.640844726562,1888.4361743461284
186999,4349.583813476563,2632.1607393791173
187999,5699.727368164063,1976.095628584198
188999,5426.835864257812,1827.1374705173719
189999,5595.112231445312,1925.5686509168822
190999,4889.250756835938,2037.8457360606017
191999,4890.126000976563,2104.051341970884
192999,5575.406567382813,1892.430504159806
193999,5717.0157470703125,2003.2324926891308
194999,4880.602319335938,2023.9839888661643
195999,5676.675024414062,1947.7313870724463
196999,5335.464868164063,1918.3942677707767
197999,5794.147973632813,1997.1918882418247
198999,5759.130297851562,2003.795325841028
199999,5726.865258789063,1980.5689536598675
