global_step,episodic_return_mean,episodic_return_std
999,-340.7432037353516,104.17125457865276
1999,-295.6828125,66.03381888083962
2999,-290.6613830566406,111.24334200759284
3999,-274.98607177734374,55.59683165031813
4999,-268.46399841308596,60.27006680681706
5999,-216.55145263671875,95.98229562461296
6999,-185.44323120117187,48.787764439154714
7999,-210.43024291992188,39.21681318277589
8999,-265.33291015625,71.19825488371977
9999,-152.91033782958985,27.2642133772149
10999,-15.573643493652344,116.25167797229653
11999,275.8510124206543,153.52483746583036
12999,774.0798400878906,361.82073759512264
13999,1455.9650268554688,649.0316716049405
14999,2037.387109375,323.2623421435467
15999,2331.96591796875,453.72368521233585
16999,2889.714697265625,337.50914142511874
17999,3208.783740234375,319.53101505438417
18999,3523.354443359375,196.96179389051127
19999,3809.7939453125,148.23023477037694
20999,4041.742431640625,149.95337105011694
21999,4047.320068359375,116.9563695953154
22999,4139.35546875,190.32876817221748
23999,4277.220703125,168.91614711140826
24999,4428.20341796875,203.64195541702398
25999,4624.359765625,160.05192343960226
26999,4686.61396484375,178.2133406356054
27999,4113.100317382812,1277.7649589065427
28999,4852.5396484375,143.98298902084426
29999,4818.137890625,359.7231116235287
30999,4591.01845703125,900.2296126252071
31999,5059.07373046875,211.152832982992
32999,5166.6998046875,216.51062389376037
33999,5293.99013671875,292.60722908530715
34999,5320.7435546875,218.66248672778397
35999,5425.65341796875,296.55544667423675
36999,5447.01787109375,218.88696106724598
37999,5612.53369140625,278.70313962215744
38999,5547.24794921875,312.4329676476066
39999,5619.494140625,299.4315954355159
40999,5724.3056640625,335.0217427580937
41999,5908.5357421875,310.94660382162044
42999,5906.05068359375,500.2677396708115
43999,5937.2984375,483.1231460148226
44999,5990.2283203125,486.95895872307295
45999,6103.54375,499.3029203160478
46999,5579.2701171875,1032.7488705524963
47999,6115.982421875,500.4270017554422
48999,5814.74423828125,1070.344392838383
49999,6286.7763671875,551.6375477433662
50999,6333.81875,493.75534177603356
51999,6415.13671875,563.2155088973064
52999,6461.03212890625,603.4231960831986
53999,6443.32001953125,577.6839395964613
54999,6496.768359375,621.8427522485838
55999,5591.28525390625,1965.4985806814323
56999,6611.85283203125,607.1060060758052
57999,6510.2150390625,602.3585948774364
58999,6593.00771484375,663.525139669475
59999,6704.43017578125,652.2304640195753
60999,6785.6353515625,696.0374675572126
61999,6774.9626953125,712.973654044884
62999,6131.6376953125,1526.6775994972613
63999,6866.190234375,661.9311909682694
64999,6774.3451171875,604.74594163841
65999,6938.17294921875,669.2051894879534
66999,7007.3736328125,698.4175148196848
67999,6912.66953125,695.4047117677754
68999,7003.28486328125,658.5724257915671
69999,6464.023095703125,1652.2537507161774
70999,7092.90380859375,629.3902501755252
71999,7153.96396484375,696.5036036399129
72999,7235.72880859375,693.547297248527
73999,7182.308984375,632.1152994527912
74999,7295.58515625,749.1243325764117
75999,7254.40908203125,664.4541197736556
76999,7196.60302734375,648.0734577137353
77999,7330.16962890625,763.892808638714
78999,7372.6166015625,588.1830173906857
79999,7432.38720703125,576.4024225499928
80999,7571.81572265625,634.5848644468839
81999,7485.6189453125,511.02000478534444
82999,7417.24892578125,772.4165513126834
83999,7554.123828125,740.2916911788168
84999,6888.319482421875,1647.9933926601614
85999,7606.0248046875,640.1225660512397
86999,7650.48359375,559.7788195476286
87999,7749.15263671875,547.0317692682089
88999,7741.53125,545.8975371111657
89999,7595.4892578125,548.1184511246274
90999,7683.9453125,530.6411027821649
91999,7810.48212890625,554.6974622732175
92999,7894.02998046875,489.06246170732146
93999,7915.291015625,488.7108965679521
94999,7939.06875,506.2989846536008
95999,7909.2083984375,448.95937452203634
96999,8108.2359375,425.8443054336013
97999,7880.165625,344.1017082442729
98999,8178.17060546875,479.997494241969
99999,8082.24013671875,461.53875987396475
100999,8032.8787109375,439.2799179593838
101999,8131.4578125,313.1069762366194
102999,8177.5947265625,369.37037387474743
103999,8257.40029296875,467.12220644427146
104999,8174.401171875,487.8650684297388
105999,8170.5630859375,479.0875925153625
106999,8222.0712890625,454.7657021100127
107999,8344.201171875,377.3097841653841
108999,7602.486669921875,1897.6832457396306
109999,8346.6173828125,327.3086386121006
110999,8501.64423828125,365.6117345714607
111999,8453.22197265625,413.8173669954454
112999,8540.21962890625,352.16482174180817
113999,8481.2529296875,443.5652162899523
114999,8471.749609375,436.336484475612
115999,8586.0802734375,273.45944301282617
116999,8554.10322265625,349.0455303766612
117999,8612.7599609375,357.06942112060636
118999,8646.0232421875,433.38375600212214
119999,8611.825,451.7048228709234
120999,8553.74453125,395.2263394307198
121999,8628.651171875,216.98410679886675
122999,8773.7529296875,401.41547115153975
123999,8730.118359375,327.9598731188919
124999,8767.2966796875,348.5871006503355
125999,8740.2982421875,271.3272324818464
126999,8716.6916015625,406.16792849547545
127999,8871.2017578125,182.6258342408977
128999,8831.6630859375,309.71131006256974
129999,8868.5263671875,262.8577000416602
130999,8927.6478515625,337.402071543396
131999,8817.8064453125,441.42681228180123
132999,8933.1001953125,317.4414163049945
133999,9032.3607421875,360.63290711861436
134999,8906.199609375,203.10570756263607
135999,8954.9685546875,336.9301420355655
136999,9043.46015625,336.02231808938774
137999,8079.603515625,1816.8793331884801
138999,9109.146484375,343.4496902065682
139999,9161.4486328125,310.30580702193805
140999,9012.834375,345.42583130262074
141999,9083.8693359375,249.08877960318998
142999,9150.17109375,252.958725096562
143999,7985.131640625,1556.217117674583
144999,9203.4525390625,347.3154835033658
145999,8994.1953125,243.52564948500248
146999,9233.3046875,278.38753852509967
147999,8997.5154296875,240.7863934013676
148999,9076.3302734375,377.0849519987038
149999,9133.3845703125,201.63056940606117
150999,9142.7970703125,220.27942257126807
151999,9105.344140625,242.06301481326648
152999,9206.705859375,134.3601849763147
153999,8134.813330078125,2220.8310826438537
154999,9446.223046875,287.4202154193485
155999,9093.18232421875,388.78886755215353
156999,9347.7931640625,339.40248978330425
157999,9300.871484375,265.7201996370674
158999,7615.3973388671875,3509.982129554952
159999,8575.876171875,1721.2317029393444
160999,9422.075,313.167206678292
161999,9306.2203125,360.3061219261998
162999,9345.8173828125,314.93803895244446
163999,9405.290234375,358.6632591426982
164999,9470.933203125,311.71357946044134
165999,9362.16171875,519.0866437023017
166999,9140.678125,589.9438063291142
167999,9412.789453125,257.56072537457624
168999,9506.1158203125,254.80551481057844
169999,9330.516796875,317.7088807161279
170999,9514.4751953125,361.1695659665663
171999,8874.44326171875,1632.7609505480345
172999,7808.7825927734375,3300.1579947383625
173999,9584.0220703125,260.7608270085951
174999,9586.4970703125,366.6841140879433
175999,9506.5873046875,457.7677567886906
176999,9582.1806640625,294.1759569492435
