global_step,episodic_return_mean,episodic_return_std
12,20.77336196899414,16.327136551640034
13,21.346093978881836,15.990745921120247
14,21.86060817718506,15.766535894871417
25,22.485647157033288,15.5371464421344
26,24.633152955373127,15.330320629925648
33,26.679741509755452,15.786492478728928
35,28.384021917978924,16.831451406327563
44,31.791865253448485,20.59332790091972
45,36.10142577489217,23.44128507761285
69,40.32843688329061,26.46985788625538
72,43.42666883468628,30.56685535483619
77,46.99322156906128,34.242346714849695
86,48.50086375872294,39.15647459812447
96,49.875276438395176,44.60958594132724
97,52.27241510073344,49.44182541732453
98,56.93490032196045,52.22432067837248
105,56.50208112398784,50.50472438744098
113,44.3091480032603,34.02134324499774
117,32.21045918782552,18.49742083758026
118,19.768779859542846,10.59649698839315
122,16.12640266418457,5.837139564536429
136,17.7515882900783,6.086545900647731
138,19.229911766733444,6.644320643650756
145,19.53486618541536,7.010491010332355
152,18.64653677917662,7.333965931659596
160,17.543195204053607,8.84278884462509
164,17.536186153548105,9.753483901149643
165,17.906599626541137,10.603727545326045
167,17.321481080055236,10.021790384838384
171,17.948796186447144,8.793922866405286
175,18.091087818145752,7.368945359067718
179,18.6134818871816,5.715470754264071
191,19.522429339090984,3.806860830175734
194,20.072248156865438,2.401825890413884
206,19.611165750594363,5.803956472289133
207,21.7816700390407,7.8986757765747875
208,22.15860196522304,10.63791883373708
221,20.440242801393783,13.163496190430928
224,20.73797560419355,15.451167063913594
234,22.808911175954908,17.793092772232615
239,24.958232990900676,20.096173297397616
243,22.199175977706908,12.794505946243804
249,18.718036127090453,6.1412674464216765
254,15.369421831766763,2.8999949316155496
258,15.873220096315658,3.2873814486089916
260,17.288994984399704,4.062594766784365
264,17.72103059178307,4.658194523873554
277,19.078461401803153,5.28068620180257
282,19.46401582104819,6.975927002452336
284,19.696478714261737,9.273904368186976
285,20.841237950325013,10.880604859663716
288,21.755515575408936,12.650292123907064
294,23.8703574180603,13.19833989291452
302,22.598762575785322,7.652635038904085
305,21.386649227142335,3.7094352425571446
312,19.478332901000975,6.290281886881806
313,20.658460785093762,6.62088361479083
319,19.610422279721213,5.422366198662725
326,19.22672413530804,6.997833213740932
327,20.431036302021575,8.389499042151218
328,20.55381487778255,9.428959717541485
337,20.34334741319929,10.37996576038118
338,20.43869251728058,11.324204859981725
339,19.576147508621215,12.08744976869692
356,19.68992772579193,12.37006842198742
357,21.262845391360194,12.395806822897848
361,23.264257359360204,13.196808757744282
362,25.349617062192976,14.761153120767455
383,27.747327267039907,16.65786859303881
385,25.796628127531573,15.940345846151793
396,23.94840539412065,19.81925677144439
400,25.992902501713143,22.976595245055265
402,28.313394744612953,25.985671018633806
406,30.11047218496149,29.283903569931148
412,31.284003845128144,32.83075351703383
416,32.29446115493774,36.533361539944714
419,27.101218104362488,27.90060488635361
420,22.332834815979005,19.13146611628629
426,18.802203901608785,9.73769045185276
434,15.581396166483561,2.462661891839756
441,17.52739785512288,2.594105562914799
446,18.871244621276855,4.938066377107007
454,19.555047035217285,7.830508789540457
455,19.475372727711996,11.201033824365275
464,21.179016049702962,12.93509068676796
470,24.681621313095093,14.02458737703606
475,25.65995904922486,12.155810371929967
487,26.889554872512814,11.828596591192369
489,27.85920508066813,13.673804937016227
495,25.27741447766622,12.029665447422575
498,21.18487874984741,9.75484152506574
503,18.84491618792216,6.211853176828085
507,16.29282732327779,4.0120962536829525
509,15.173168735504149,3.593445468248241
510,13.159316053390503,3.4140735346786713
521,12.193350296020508,3.3695066283376933
524,11.578821640014649,1.9483627713157112
525,11.791734914779664,2.0367412952820407
533,12.457069082260132,3.1130294422146156
536,13.673692426681521,4.1428431924771925
538,14.582184330622358,5.272795553087264
549,15.534598706563315,6.427413172705902
550,16.20665891647339,7.682863581562082
552,16.476858587265017,9.249388720186689
560,16.223116550445557,11.181578536586166
562,17.306881697972617,12.20883905194273
566,17.744995766594297,10.628717086976232
575,17.929600250153317,9.378458411262416
