global_step,episodic_return_mean,episodic_return_std
1000,-355.4850372314453,86.38364259010791
2000,-309.52892150878904,45.97245286166311
3000,-314.96548614501955,104.99854879450858
4000,-280.7292785644531,45.75969788757961
5000,-332.4795227050781,39.920003230764515
6000,-307.42761077880857,110.16772365706642
7000,-302.6319885253906,59.20673492984736
8000,-338.98944091796875,73.56936376681391
9000,-317.8910400390625,52.01868145043894
10000,-347.3730041503906,41.64606592294167
11000,-315.7419006347656,43.72529993080052
12000,-287.2400787353516,52.211652924250544
13000,-303.6097412109375,50.50557472495257
14000,-335.713232421875,39.082920081634285
15000,-293.93037109375,129.186722474373
16000,-248.0271728515625,45.952815726872004
17000,-277.562890625,78.56194848894057
18000,-317.2762084960938,45.91030950961047
19000,-305.02838134765625,58.32267608874039
20000,-277.6442504882813,39.928675559161604
21000,-270.8638977050781,33.38643143370235
22000,-261.787646484375,57.52810345328826
23000,-257.920556640625,28.832371037483643
24000,-283.2318939208984,35.53504800703702
25000,-303.4046112060547,45.57193522658637
26000,-251.68008422851562,78.02524821008873
27000,-268.96051025390625,37.988917908131334
28000,-219.8744110107422,57.827084770267916
29000,-252.42398071289062,36.2973075711104
30000,-260.70172119140625,41.35880274121733
31000,-286.49269409179686,37.83930624045021
32000,-210.20899047851563,50.37091493699594
33000,-262.14148864746096,76.18117352729355
34000,-280.9512603759766,76.65585440540384
35000,-272.6814666748047,54.75465769793314
36000,-247.4750946044922,40.80091985089535
37000,-221.7459503173828,40.425308363003246
38000,-189.54845275878907,17.859159526625426
39000,-248.6527526855469,30.46447181843211
40000,-218.271142578125,45.83071433166544
41000,-249.068212890625,82.81297450144731
42000,-196.7270477294922,54.58197637892983
43000,-177.1423496246338,74.78445632257734
44000,-215.24283905029296,85.07790064294225
45000,-186.28689270019532,81.44231526618881
46000,-152.0009521484375,33.62250408705832
47000,-134.14421463012695,83.64853607272988
48000,-148.14171447753907,69.37900570215389
49000,-119.66812438964844,17.88908139569062
50000,-101.33328018188476,30.8844404793383
51000,-94.0475357055664,38.354144689549386
52000,-76.05969848632813,44.767240556082065
53000,-105.40560111999511,50.53615162690978
54000,-131.2577049255371,125.04078954667942
55000,-106.88437423706054,43.23436593746324
56000,-39.157609176635745,55.74464568714589
57000,-120.96521759033203,48.11671724957634
58000,-105.19386367797851,102.61743378127244
59000,-117.82211074829101,135.05273308125672
60000,-22.205344104766844,95.2294528034777
61000,-3.578605079650879,75.17238437369494
62000,-58.2236888885498,64.37828337362502
63000,-35.57892112731933,51.39114751909155
64000,-68.76668691635132,55.94518240236039
65000,-11.499724578857421,65.63108669493953
66000,-52.27609100341797,146.3422500377039
67000,73.53171768188477,106.14686268272753
68000,48.4331558227539,62.38939515038271
69000,-79.60662088394164,174.42257859576452
70000,22.20619468688965,114.47101502453859
71000,-92.38483772277831,63.4860563070319
72000,-40.08194446563721,266.73257782096846
73000,55.94406929016113,81.57485631060649
74000,-10.76787486076355,116.01580994637007
75000,91.92496643066406,103.12388347728069
76000,92.9805233001709,55.93470954949321
77000,114.7274154663086,83.05333115630323
78000,109.4876823425293,79.87580518382052
79000,153.76957817077636,135.85398793109684
80000,156.82840003967286,77.76455411929415
81000,102.0368263244629,78.68826797114278
82000,138.48927459716796,51.415589184514694
83000,156.35517921447754,112.30240939840633
84000,147.45098724365235,136.93265853557324
85000,144.85557289123534,113.57815339044775
86000,173.0748031616211,117.71768843604838
87000,219.39594993591308,150.80266014563708
88000,261.248779296875,113.3936093962671
89000,219.7628147125244,118.24910799282674
90000,162.5021728515625,258.12035093211233
91000,272.85706481933596,82.57837629751965
92000,189.41637573242187,172.64484460707607
93000,250.75650329589843,82.80439123410932
94000,228.1227066040039,190.71792656001264
95000,324.5962799072266,86.9454025575449
96000,99.8377456665039,227.17766503382182
97000,266.6536102294922,107.27045488036393
98000,277.0626525878906,95.22067523940281
99000,295.4221221923828,45.18890838181402
100000,384.01462707519534,166.83759098829674
101000,306.16782531738284,140.08078837771652
102000,241.88902015686034,172.85443302910775
103000,333.2808670043945,237.06187323556512
104000,386.58013305664065,117.02043984440073
105000,386.8135101318359,127.48198527448115
106000,306.96581268310547,174.1649204855525
107000,403.1732666015625,138.06205243387458
108000,382.46693115234376,115.85301955506678
109000,294.5033821105957,201.11728761116473
110000,404.7338806152344,173.77861007920686
111000,361.2927639007568,205.09539928977807
112000,423.07640075683594,137.78059072207063
113000,464.80364379882815,132.30562882663833
114000,497.61265869140624,138.4007259814244
115000,319.5950332641602,246.67266822848896
116000,430.6149047851562,165.26826402298474
117000,309.8201900482178,197.51608528304828
118000,245.46488037109376,301.1511911593754
119000,542.469775390625,170.89277201524675
120000,533.0553588867188,233.82662874007457
121000,459.3727661132813,173.58149798008753
122000,499.38466796875,193.4424948312751
123000,360.46961669921876,173.93907857028555
124000,295.87940979003906,285.1305531254212
125000,566.2217407226562,275.2261247509893
126000,485.1846527099609,232.5949373001538
127000,296.999169921875,352.2087072477186
128000,562.5993896484375,179.2617312189576
129000,571.1534606933594,222.04939795514554
130000,284.60231628417966,367.74468107240114
131000,561.9260314941406,149.2051282663221
132000,612.4062255859375,156.1883640060697
133000,474.9060234069824,325.0631491284898
134000,564.7235046386719,154.7141686513796
135000,486.23056945800784,261.6961170821069
136000,416.9510009765625,343.66165257803885
137000,584.8360961914062,261.01536115055814
138000,610.0384643554687,213.87718866696594
139000,603.4677368164063,191.18889041163038
140000,406.10967712402345,225.266724178728
141000,613.4919555664062,200.1073816408859
142000,622.7411071777344,192.62388752376646
143000,616.1665100097656,213.33172886209775
144000,683.79873046875,215.2638831220446
145000,649.5591796875,256.0800255988061
146000,522.4350860595703,253.49880974367753
147000,669.2505187988281,249.91289764773975
148000,545.0167205810546,266.49821359335334
149000,640.9685943603515,308.5494876804835
150000,630.1614868164063,170.13415175937612
151000,628.2653442382813,187.6298480152809
152000,647.7494323730468,246.10734359316302
153000,601.1103271484375,209.3318429974548
154000,698.15107421875,229.29990255527446
155000,721.9617065429687,235.9107070160709
156000,663.5509826660157,293.1850110654983
157000,670.0370788574219,203.3678766679501
158000,662.8392639160156,234.95127608131213
159000,648.3465209960938,288.2165918452876
160000,656.3242919921875,258.30660942741883
161000,462.1666458129883,261.9975145517454
162000,644.2683166503906,194.21958071717114
163000,794.0529602050781,274.4294418782746
164000,684.3874755859375,206.56439766440892
165000,686.6173706054688,230.7507867087543
166000,626.7766021728515,271.08252314629425
167000,677.4839599609375,254.25895359461737
168000,776.0789306640625,220.8769830855707
169000,742.4732727050781,279.21770261460574
170000,528.4005294799805,395.2269362762953
171000,696.7949523925781,215.42482533761677
172000,498.4975524902344,483.9250238892744
173000,616.9100311279296,390.16178574351875
174000,773.6631530761719,290.6671615191497
175000,809.6908935546875,303.3937811314984
176000,777.8390014648437,277.52595012292494
177000,613.2763854980469,147.4968157803485
178000,521.8307582855225,311.13964135031466
179000,675.4994873046875,261.8557672833249
180000,577.1930618286133,367.3983719967016
181000,638.798617553711,364.6914479346162
182000,584.8742828369141,474.2352398176139
183000,527.4888458251953,329.0467716158259
184000,630.6989501953125,195.25771058156596
185000,590.860400390625,193.23689167805088
186000,694.7873901367187,141.586356717394
187000,582.0226318359375,535.5023308431446
188000,765.1658569335938,238.60249767383308
189000,810.801806640625,288.45499208184896
190000,635.5026000976562,568.776699274869
191000,555.5334533691406,508.7714535079257
192000,361.9463256835937,622.0723697381557
193000,832.1385986328125,281.84816631878664
194000,716.1217407226562,114.91809023840025
195000,792.768994140625,324.81043935125274
196000,781.1675720214844,242.27264181213974
197000,602.6278503417968,199.77919586490304
198000,797.6263671875,207.18253546963837
